Arrival_Date,Commodity,Commodity_Code,District,Grade,Market,Max_Price,Min_Price,Modal_Price,State,Variety
27/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3250,Gujarat,Other
30/12/2024,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,3000,3450,Gujarat,Other
12/12/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,8000,6000,6250,Gujarat,Other
13/12/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,7000,5000,6750,Gujarat,Other
16/12/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,7500,6000,6250,Gujarat,Other
26/12/2024,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,12000,9000,10500,Gujarat,Other
24/01/2025,Turnip,341,Ahmedabad,FAQ,Ahmedabad,1000,900,950,Gujarat,Other
10/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,4000,2500,3750,Gujarat,Other
03/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1200,1000,1100,Gujarat,Other
06/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1200,1000,1100,Gujarat,Other
08/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
09/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1200,800,1000,Gujarat,Other
11/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
30/01/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1000,1450,Gujarat,Other
07/01/2025,Elephant Yam (Suran),296,Ahmedabad,FAQ,Ahmedabad,4800,4500,4650,Gujarat,Other
02/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,3000,3650,Gujarat,Other
03/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3700,Gujarat,Other
04/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3250,Gujarat,Other
08/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3400,Gujarat,Other
20/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3350,Gujarat,Other
23/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,3500,2500,3000,Gujarat,Other
27/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3350,Gujarat,Other
28/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,3500,2500,3000,Gujarat,Other
31/01/2025,Turmeric (raw),309,Ahmedabad,FAQ,Ahmedabad,4000,2500,3000,Gujarat,Other
17/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,2500,1000,1750,Gujarat,Other
22/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,2000,500,1500,Gujarat,Other
24/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,1500,1000,1350,Gujarat,Other
29/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,1500,1000,1250,Gujarat,Other
31/01/2025,Rat Tail Radish (Mogari),307,Ahmedabad,FAQ,Ahmedabad,2000,1000,1400,Gujarat,Other
02/01/2025,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1200,400,750,Gujarat,Other
11/01/2025,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,400,950,Gujarat,Other
31/01/2025,Brinjal,35,Ahmedabad,FAQ,Ahmedabad,1500,500,950,Gujarat,Other
17/01/2025,Cauliflower,34,Ahmedabad,FAQ,Ahmedabad,800,500,700,Gujarat,Other
21/01/2025,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1000,800,900,Gujarat,Other
27/01/2025,Pumpkin,84,Ahmedabad,FAQ,Ahmedabad,1000,700,850,Gujarat,Other
04/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6000,3500,4800,Gujarat,Other
07/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6500,3500,5850,Gujarat,Other
16/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,7000,4000,6000,Gujarat,Other
17/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,6500,4500,5500,Gujarat,Other
29/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,3500,4500,Gujarat,Other
31/01/2025,Bhindi(Ladies Finger),85,Ahmedabad,FAQ,Ahmedabad,5500,2500,4850,Gujarat,Other
02/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,400,850,Gujarat,Other
04/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1800,600,1200,Gujarat,Other
23/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,1000,Gujarat,Other
28/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,500,1100,Gujarat,Other
29/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1500,400,950,Gujarat,Other
25/01/2025,Guar,75,Ahmedabad,FAQ,Ahmedabad,9000,5000,7000,Gujarat,Other
29/01/2025,Guar,75,Ahmedabad,FAQ,Ahmedabad,8500,4000,7000,Gujarat,Other
31/01/2025,Guar,75,Ahmedabad,FAQ,Ahmedabad,8500,5000,7500,Gujarat,Other
04/01/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3600,3500,3550,Gujarat,Other
09/01/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3600,3500,3550,Gujarat,Other
15/01/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3500,3300,3400,Gujarat,Other
29/01/2025,Ginger(Green),103,Ahmedabad,FAQ,Ahmedabad,3200,2800,3000,Gujarat,Other
03/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,1800,500,1250,Gujarat,Other
08/01/2025,Bottle gourd,82,Ahmedabad,FAQ,Ahmedabad,2500,400,1200,Gujarat,Other
01/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3000,1500,2500,Gujarat,Other
03/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3500,2500,3250,Gujarat,Other
10/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4000,3500,3850,Gujarat,Other
24/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3500,2000,2750,Gujarat,Other
28/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,3500,3000,3250,Gujarat,Other
31/01/2025,Bitter gourd,81,Ahmedabad,FAQ,Ahmedabad,4000,2000,3250,Gujarat,Other
09/01/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,2500,2000,2200,Gujarat,Capsicum
24/01/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1500,1000,1150,Gujarat,Capsicum
28/01/2025,Capsicum,164,Ahmedabad,FAQ,Ahmedabad,1600,1000,1400,Gujarat,Capsicum
03/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1200,1650,Gujarat,Other
07/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1900,1200,1700,Gujarat,Other
08/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1700,Gujarat,Other
10/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1650,Gujarat,Other
21/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1800,1000,1400,Gujarat,Other
25/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1600,1000,1300,Gujarat,Other
27/01/2025,Carrot,153,Ahmedabad,FAQ,Ahmedabad,1600,1000,1350,Gujarat,Other
02/01/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3000,2000,2450,Gujarat,Other
08/01/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2800,2000,2650,Gujarat,Other
15/01/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,3000,2500,2850,Gujarat,Other
01/01/2025,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,800,400,450,Gujarat,Other
17/01/2025,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,600,300,450,Gujarat,Other
25/01/2025,Cabbage,154,Ahmedabad,FAQ,Ahmedabad,400,200,300,Gujarat,Other
04/01/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,2500,1000,1800,Gujarat,Other
07/01/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,2500,1000,2250,Gujarat,Other
24/01/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1500,500,1300,Gujarat,Other
30/01/2025,Cucumbar(Kheera),159,Ahmedabad,FAQ,Ahmedabad,1600,1000,1250,Gujarat,Other
04/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1800,2300,Gujarat,Other
17/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1500,2250,Gujarat,Other
22/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2500,1200,2200,Gujarat,Other
28/02/2025,Sweet Potato,152,Ahmedabad,FAQ,Ahmedabad,2000,1000,1400,Gujarat,Other
05/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1000,1500,Gujarat,Other
06/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1500,1000,1400,Gujarat,Other
07/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1200,1500,Gujarat,Other
11/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1200,1500,Gujarat,Other
15/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1700,1200,1550,Gujarat,Other
27/02/2025,Papaya (Raw),313,Ahmedabad,FAQ,Ahmedabad,1600,1200,1450,Gujarat,Other
11/02/2025,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,5000,3800,3900,Gujarat,Other
14/02/2025,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,9000,3500,8000,Gujarat,Other
18/02/2025,Colacasia,318,Ahmedabad,FAQ,Ahmedabad,6500,6000,6350,Gujarat,Other
09/02/2021,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,5500,4000,5000,Gujarat,Other
11/02/2021,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,5000,4300,4400,Gujarat,Other
12/02/2021,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,5000,4000,4400,Gujarat,Other
23/06/2021,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,3200,500,1950,Gujarat,Other
29/06/2021,Mango (Raw-Ripe),172,Ahmedabad,FAQ,Ahmedabad,4500,600,2600,Gujarat,Other
10/01/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1700,Gujarat,Other
12/01/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2600,1500,2100,Gujarat,Other
01/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1050,Gujarat,Other
10/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1000,2150,Gujarat,Other
18/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,1000,1300,Gujarat,Other
19/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,1000,1350,Gujarat,Other
23/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
28/02/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
16/03/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,800,500,700,Gujarat,Other
17/03/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1000,700,850,Gujarat,Other
21/03/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,600,1000,Gujarat,Other
30/03/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,800,600,700,Gujarat,Other
12/04/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1000,600,800,Gujarat,Other
23/04/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,800,600,700,Gujarat,Other
04/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1100,Gujarat,Other
12/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
14/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1500,900,1300,Gujarat,Other
16/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,700,1050,Gujarat,Other
17/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,400,1050,Gujarat,Other
19/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1400,800,1000,Gujarat,Other
21/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1150,Gujarat,Other
24/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1150,Gujarat,Other
25/05/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1400,1000,1200,Gujarat,Other
09/06/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1600,1200,1500,Gujarat,Other
10/06/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,2000,Gujarat,Other
27/06/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2800,2000,2500,Gujarat,Other
06/07/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,2000,2250,Gujarat,Other
20/07/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1900,Gujarat,Other
26/07/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,2050,Gujarat,Other
29/07/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1950,Gujarat,Other
24/08/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2100,Gujarat,Other
25/08/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2150,Gujarat,Other
27/08/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1900,Gujarat,Other
03/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2000,Gujarat,Other
13/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1000,2000,Gujarat,Other
14/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2250,Gujarat,Other
23/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1500,2250,Gujarat,Other
24/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2400,1500,2250,Gujarat,Other
26/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1800,2100,Gujarat,Other
27/09/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,3200,2000,2900,Gujarat,Other
06/10/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,3500,3000,3250,Gujarat,Other
27/10/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,4500,3500,4250,Gujarat,Other
02/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,3000,1200,2300,Gujarat,Other
03/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2800,1800,2400,Gujarat,Other
05/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,4200,1000,2700,Gujarat,Other
07/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2000,1200,1700,Gujarat,Other
21/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1950,Gujarat,Other
24/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1300,1850,Gujarat,Other
25/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1200,2050,Gujarat,Other
28/11/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2500,1000,1950,Gujarat,Other
03/12/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1200,1800,Gujarat,Other
07/12/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,2200,1500,1950,Gujarat,Other
20/12/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1100,Gujarat,Other
22/12/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1200,800,1100,Gujarat,Other
30/12/2022,Beetroot,157,Ahmedabad,FAQ,Ahmedabad,1300,800,1150,Gujarat,Other
11/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6500,Gujarat,Other
12/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6500,Gujarat,Other
13/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4000,6250,Gujarat,Other
19/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,3500,7000,Gujarat,Other
24/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6100,Gujarat,Other
25/01/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4000,6000,Gujarat,Other
03/02/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,9000,4000,7000,Gujarat,Other
10/02/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4000,5250,Gujarat,Other
14/02/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4000,4750,Gujarat,Other
16/02/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7500,3000,5400,Gujarat,Other
26/02/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3500,1500,2600,Gujarat,Other
05/03/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3500,2000,3000,Gujarat,Other
19/03/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,1500,3000,Gujarat,Other
25/03/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,800,2000,Gujarat,Other
01/04/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,2500,800,1750,Gujarat,Other
06/04/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,2500,800,1700,Gujarat,Other
21/04/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,1500,800,1250,Gujarat,Other
29/04/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,2500,800,1750,Gujarat,Other
04/05/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,2500,1000,2100,Gujarat,Other
13/05/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3500,1000,2400,Gujarat,Other
21/05/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,2000,3350,Gujarat,Other
23/05/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5500,1500,3750,Gujarat,Other
01/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,1500,3250,Gujarat,Other
10/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5000,1500,4000,Gujarat,Other
14/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,1500,3500,Gujarat,Other
16/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,1500,2850,Gujarat,Other
20/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5000,2000,3750,Gujarat,Other
21/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,2000,4000,Gujarat,Other
30/06/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,5000,2000,4000,Gujarat,Other
04/07/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,2000,4000,Gujarat,Other
20/07/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,2000,3500,Gujarat,Other
22/07/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4500,2000,3250,Gujarat,Other
23/07/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,2000,3250,Gujarat,Other
28/07/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3500,2000,3000,Gujarat,Other
08/08/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,3000,1500,2500,Gujarat,Other
23/08/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,2000,3250,Gujarat,Other
30/08/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,2500,3250,Gujarat,Other
01/09/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,4000,2000,3250,Gujarat,Other
19/09/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,6000,5000,5500,Gujarat,Other
26/09/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4500,6000,Gujarat,Other
27/09/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,7000,4500,6000,Gujarat,Other
07/10/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,6000,4500,5500,Gujarat,Other
11/10/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6250,Gujarat,Other
20/10/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,10000,8000,9500,Gujarat,Other
03/12/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,8000,4000,6250,Gujarat,Other
19/12/2022,Drumstick,168,Ahmedabad,FAQ,Ahmedabad,6000,4000,5250,Gujarat,Other
01/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2200,2000,2100,Gujarat,Other
05/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2200,1800,2100,Gujarat,Other
06/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2200,1000,1650,Gujarat,Other
08/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2400,2000,2300,Gujarat,Other
10/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2500,1800,2150,Gujarat,Other
13/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2000,1600,1900,Gujarat,Other
25/01/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2200,1500,1950,Gujarat,Other
11/02/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2600,1800,2200,Gujarat,Other
03/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,3200,2500,3100,Gujarat,Other
08/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,3000,1800,2500,Gujarat,Other
14/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2400,1600,2250,Gujarat,Other
16/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,2500,1500,2250,Gujarat,Other
23/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,3000,2200,2700,Gujarat,Other
26/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,5200,2000,4500,Gujarat,Other
29/03/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,5500,4500,5250,Gujarat,Other
05/04/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,5500,4000,5300,Gujarat,Other
16/04/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6500,4000,5500,Gujarat,Other
05/05/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6500,5000,6000,Gujarat,Other
07/05/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,8000,6000,7250,Gujarat,Other
18/05/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,8000,6000,7250,Gujarat,Other
21/05/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,8500,6000,7750,Gujarat,Other
13/06/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,6000,6850,Gujarat,Other
20/06/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,11000,2500,9500,Gujarat,Other
22/06/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,11500,5000,10500,Gujarat,Other
27/06/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,13000,3000,9000,Gujarat,Other
05/07/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,10000,2000,9000,Gujarat,Other
11/07/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,10000,3000,8500,Gujarat,Other
20/07/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,12000,9000,10500,Gujarat,Other
21/07/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,12000,10000,11500,Gujarat,Other
03/08/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,12000,9000,11000,Gujarat,Other
01/09/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,9000,6000,7750,Gujarat,Other
13/09/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,12000,6000,10000,Gujarat,Other
14/09/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,12000,8000,11000,Gujarat,Other
15/09/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,13000,10000,12000,Gujarat,Other
27/09/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,25000,23000,24500,Gujarat,Other
03/10/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,26000,24000,25000,Gujarat,Other
10/10/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,23000,22000,22500,Gujarat,Other
15/10/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,19000,14000,17500,Gujarat,Other
10/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,9000,7000,8250,Gujarat,Other
11/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,9000,8000,8500,Gujarat,Other
14/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,7500,5500,7000,Gujarat,Other
19/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6000,5000,5750,Gujarat,Other
23/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6000,5000,5600,Gujarat,Other
25/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,6000,4000,5250,Gujarat,Other
29/11/2022,Peas Wet,174,Ahmedabad,FAQ,Ahmedabad,3800,2800,3450,Gujarat,Other
04/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,5000,1500,3750,Gujarat,Other
07/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,3500,1500,2900,Gujarat,Other
15/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,4000,2000,3000,Gujarat,Other
17/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,4000,1500,3500,Gujarat,Other
19/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,4000,2000,2850,Gujarat,Other
20/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,4000,1500,2850,Gujarat,Other
22/02/2025,Amla(Nelli Kai),355,Ahmedabad,FAQ,Ahmedabad,5000,2000,3500,Gujarat,Other
